blind_id,item_id,split,hallucination_type,gold_answer
reasoning-0087,reasoning_hallu-0032,hallucinated,arithmetic_slip,"৳১২ এর অর্ধেক হল (১/২)*৳১২ = ৳৬
সপ্তাহে ৭ দিন থাকে তাই যদি সে প্রতিদিন একটি বাদে অর্ধেক সংরক্ষণ করে তবে সে ৭-১ = <<৭-১=৬>>৬ দিনের জন্য অর্ধেক সঞ্চয় করেছে
তিনি মোট ৳<<৬*৬=৩৬>>৩৬ এর জন্য ৬ দিনের জন্য ৳৬ সঞ্চয় করেছেন
৳১২ এর এক চতুর্থাংশ হল (১/৪)*৳১২ = ৳<<১২*১/৪=৩>>৩
তিনি ৳৩+৳৩৬ = ৳<<৩+৩৬=৩৯>>৩৯ মোট সঞ্চয়ের জন্য একবার এক চতুর্থাংশ সঞ্চয় করেছিলেন
#### ৩৯"
reasoning-0088,reasoning_gold-0039,gold,gold,"প্রতিটি ৫ বাই ৫ চিত্রকর্ম ২৫ বর্গফুট কারণ ৫ x ৫ = <<৫*৫=২৫>>২৫
তাদের তিনটিই ৭৫ বর্গফুট জায়গা নেয় কারণ ৩ x ২৫ = <<৩*২৫=৭৫>>৭৫
১০ x ৮ চিত্রকর্ম ৮০ বর্গফুট জায়গা নেয় কারণ ১০ x ৮ = <<১০*৮=৮০>>৮০
এই চারটি পেইন্টিং ১৫৫ বর্গফুট জায়গা নেয় কারণ ৮০ + ৭৫ = <<৮০+৭৫=১৫৫>>১৫৫
চূড়ান্ত চিত্রকর্ম ৪৫ বর্গফুট কারণ ২০০-১৫৫ = <<২০০-১৫৫=৪৫>>৪৫
যদি এটি ৫ ফুট চওড়া হয় তবে এটি ৯ ফুট লম্বা কারণ ৪৫/৫ = ৯
#### ৯"
reasoning-0089,reasoning_gold-0050,gold,gold,"দোকানে একটি শার্টের দাম ৳৬০ হলে, এর দাম ২০/১০০*৳৬০=৳<<৬০*২০/১০০=১২>>১২ কমেছে
একটি শার্টের দাম কমিয়ে ৳৬০-৳১২=৳<<৬০-১২=৪৮>>৪৮ করা হয়েছে
  তারিন ৫ টি শার্ট কেনার জন্য ৳৪৮*৫= ৳<<৪৮*৫=২৪০>>২৪০ প্রদান করবে
চামড়ার জ্যাকেটের প্রাথমিক মূল্য ৳৯০ হলে, দাম ২০/১০০*৳৯০=৳<<৯০*০.২=১৮>>১৮ কমেছে
মিসেস ডালিয়া ২০% দাম কমানোর পরে চূড়ান্ত চামড়ার জ্যাকেট হল ৳৯০-৳১৮=৳<<৯০-১৮=৭২>>৭২
তারিন ১০টি চামড়ার জ্যাকেট কেনার জন্য ৳৭২*১০= ৳<<৭২*১০=৭২০>>৭২০ প্রদান করবে
শার্ট এবং চামড়ার জ্যাকেটের জন্য তারিন মিসেস ডালিয়া  যে অর্থ প্রদান করেছিল তা হল ৳৭২০+৳২৪০=৳<<৭২০+২৪০=৯৬০>>৯৬০
#### ৯৬০"
reasoning-0090,reasoning_hallu-0067,hallucinated,formula_misapplication,"দুইবার বাম্পার গাড়ি চালানোর জন্য মারা ৳২ x ২ = ৳<<২*২=৪>>৪ খরচ করেছে।
রিনি স্পেস শাটলে ৪ বার চড়ার জন্য ৳৪ x ৪ = ৳<<৪*৪=১৬>>১৬ খরচ করেছে।
তারা ৳৫ x ৩ = ৳<<৫*৩=১৫>>১৫ প্রত্যেকে ফেরিস হুইলে ৩ বার করে খরচ করেছে।
সুতরাং, তারা ফেরিস হুইলে চড়ে মোট ৳১৫ x ২= ৳<<১৫*২=৩০>>৩০ খরচ করেছে।
তাই কার্নিভালে তারা যে পরিমাণ খরচ করেছে তা হল ৳৪ + ৳১৬ + ৳৩০ = ৳<<৪+১৬+৩০=৫০>>৫০৷
#### ৫০"
reasoning-0091,reasoning_hallu-0178,hallucinated,invalid_deduction,"প্রথমে রান্নাঘরের প্রস্থকে প্রতিটি টাইলের প্রস্থ দিয়ে ভাগ করে এক সারিতে কতগুলি টাইল আছে তা বের করুন: ৪৮ ইঞ্চি / ৬ ইঞ্চি/টাইল = <<৪৮/৬=৮>>এক সারিতে ৮টি টাইল
তারপর রান্নাঘরের উচ্চতাকে প্রতিটি টাইলের উচ্চতা দিয়ে ভাগ করে কতগুলি সারি টাইল আছে তা বের করুন: ৭২ ইঞ্চি / ৬ ইঞ্চি/টাইল = <<৭২/৬=১২>>১২ সারি টাইলস
তারপর সারির সংখ্যাকে প্রতি সারিতে টাইলসের সংখ্যা দ্বারা গুণ করে রামিসার মোট টাইলসের সংখ্যা  হবে: ৮টি টাইল/সারি * ১২টি সারি = <<৮*১২=৯৬>>৯৬টি টাইলস
#### ৯৬"
reasoning-0092,reasoning_gold-0018,gold,gold,"এক-তৃতীয়াংশ শ্রেণীকক্ষে ৩০টি ডেস্ক আছে, তাই ১/৩ * ১৫ = <<১/৩*১৫=৫>>এর মতো ৫টি শ্রেণীকক্ষ রয়েছে।
বাকি, যার অর্থ ১৫ - ৫ = <<১৫-৫=১০>>১০টি শ্রেণীকক্ষ, ২৫টি ডেস্ক আছে।
ক্লাসরুমের এক-তৃতীয়াংশ ৫ * ৩০ = <<৫*৩০=১৫০>>১৫০ জন শিক্ষার্থীর জন্য উপযুক্ত হতে পারে।
বাকি ১০*২৫ = <<১০*২৫=২৫০>>২৫০ জন শিক্ষার্থীর জন্য ফিট হতে পারে।
তাই মোট, স্কুলটি ১৫০ + ২৫০ = <<১৫০+২৫০=৪০০>>৪০০ জন শিক্ষার্থী দিয়ে পূর্ণ হতে পারে।
#### ৪০০"
reasoning-0093,reasoning_hallu-0210,hallucinated,semantic_drift,"প্রথমে সমস্ত নর্তকীর মধ্যে মোট ঝুঁটির সংখ্যা খুঁজুন: ৮ নর্তকী * ৫টি ঝুঁটি/নর্তক = <<৮*৫=৪০>>৪০টি ঝুঁটি 
তারপর সেকেন্ডে মোট সময় বের করতে সেকেন্ডে প্রতি সেকেন্ডে সময়কে গুণ করুন: ৪০ ঝুঁটি * ৩০ সেকেন্ড/ঝুঁটি = <<৪০*৩০=১২০০>>১২০০ সেকেন্ড
তারপর মিনিটে সময় বের করতে প্রতি মিনিটে সেকেন্ডের সংখ্যা দিয়ে সেকেন্ডে ভাগ করুন: ১২০০ সেকেন্ড / ৬০ সেকেন্ড/মিনিট = <<১২০০/৬০=২০>>২০ মিনিট
#### ২০"
reasoning-0094,reasoning_hallu-0086,hallucinated,formula_misapplication,"যদি বিল্ডিং ২৩টি তলা থাকে এবং উপরের ২টি তলা পেন্টহাউসের জন্য সংরক্ষিত থাকে তাহলে নিয়মিত ইঊনিটএর জন্য ২৩-২ = <<২৩-২=২১>>২১টি মেঝে রয়েছে
যদি একটি নিয়মিত মেঝেতে  ১২টি ইঊনিট থাকে, তাহলে ২১টি নিয়মিত মেঝেতে ১২*২১ = <<১২*২১=২৫২>>২৫২ ইঊনিট থাকবে
যদি একটি পেন্টহাউস মেঝেতে ২টি ইঊনিট  থাকে, তাহলে ২টি পেন্টহাউস মেঝেতে ২*২ = <<২*২=৪>>৪ ইঊনিট থাকবে
সম্পত্তির মোট ইঊনিট হবে ২৫২ নিয়মিত + ৪ পেন্টহাউস বা ২৫২+৪ = <<২৫২+৪=২৫৬>>২৫৬ ইঊনিট
#### ২৫৬"
reasoning-0095,reasoning_hallu-0052,hallucinated,formula_misapplication,"যদি একটি খরগোশ তার গর্ত থেকে এক মিনিটে তিনবার বের হয়, এক ঘণ্টায়, ৬০ মিনিটের মধ্যে, খরগোশটি গর্ত থেকে ৬০*৩=<<৬০*৩=১৮০>>১৮০ বার বেরিয়ে আসবে।
১০ ঘন্টার মধ্যে, একটি খরগোশ তাদের গর্ত থেকে ১৮০*১০=<<১৮০*১০=১৮০০>>১৮০০ বার বেরিয়ে আসবে।
২০টি খরগোশ তাদের গর্ত থেকে বেরিয়ে আসতে ১০ ঘন্টায় যে সমন্বিত সময় নেবে তা হল ১৮০০*২০=<<১৮০০*২০=৩৬০০০>>৩৬০০০ বার।
#### ৩৬০০০"
reasoning-0096,reasoning_hallu-0139,hallucinated,hallucinated_intermediate_fact,"প্রথমে একটি বোরকার জন্য প্রয়োজনীয় উপাদানের পরিমাণ খুঁজুন: ১২ ফুট * ৪ ফুট = <<১২*৪=৪৮>>৪৮ বর্গফুট
তারপর শাড়িতে ব্যবহৃত মোট উপাদান খুঁজে বের করতে পোশাকের সংখ্যা দিয়ে সেই সংখ্যাটিকে গুণ করুন: ৪৮ বর্গফুট/পোশাক* ৩ পোশাক= ১৪৪ বর্গফুট
তারপর হাতার জন্য তিনি যে পরিমাণ উপাদান ব্যবহার করেন তা খুঁজুন: ৫ বর্গফুট/হাতা * ২ হাতা = <<৫*২=১০>>১০ বর্গফুট
তারপর পোশাকের প্রতিটি অংশের জন্য তিনি যে পরিমাণ উপাদান ব্যবহার করেন তা যোগ করে মোট উপাদানের পরিমাণ বের করুন: ১০ বর্গফুট + ১৪৪ বর্গফুট + ২ বর্গফুট = <<১০+১৪৪+২=১৫৬>>১৫৬ বর্গফুট
তারপর মোট খরচ বের করতে প্রতি বর্গফুট খরচ দিয়ে উপাদানের মোট পরিমাণ গুণ করুন: ১৫৬ বর্গফুট * ৳৩/বর্গ ফুট = ৳<<১৫৬*৩=৪৬৮>>৪৬৮
#### ৪৬৮"
